# latent-dirac antiproton yield table v1
# generator = engine/yieldgen
# geant4_version = $Name: geant4-11-04-patch-02 [MT]$
# physics_list = FTFP_BERT
# datasets = G4NDL4.7.1,G4EMLOW8.8,PhotonEvaporation6.1.2,RadioactiveDecay6.1.2,G4PARTICLEXS4.2,G4PII1.3,RealSurface2.2,G4SAIDDATA2.0,G4ABLA3.3,G4INCL1.3,G4ENSDFSTATE3.0,G4CHANNELING2.0
# patches = none
# primary = proton
# primary_momentum_gev_c = 26
# n_primaries = 2000000
# target = iridium cylinder r_mm=1.5 half_length_mm=27.5
# columns = x_m,y_m,z_m,px_gev_c,py_gev_c,pz_gev_c
0.00149733,-8.95388e-05,0.00777941,0.204117,0.0739338,1.86053
0.000236182,-0.00148129,0.0132817,0.0310071,-0.35272,4.34999
0.000422904,0.000995803,0.0275,0.0480329,0.199335,4.31139
0.00145621,-0.000359802,0.00733549,0.502183,-0.141459,1.17647
-0.00149438,-0.000129708,0.0121598,-0.517952,-0.0396964,8.06192
-0.000797391,0.0012705,0.0205122,-0.437976,0.761709,2.75067
-0.000516566,0.00140825,0.0258192,-0.338922,0.253358,1.89911
-2.70916e-06,-0.000184536,0.0275,0.687879,-0.640089,4.0075
0.00102677,0.0010935,0.0130675,0.347598,0.381869,5.50155
3.69452e-05,0.000119268,0.0275,-0.0435291,-0.201162,1.40436
-2.22761e-05,4.80043e-05,0.0275,0.0719986,0.172247,2.10176
0.000294236,0.000115433,0.0275,0.31985,0.351659,5.59924
0.00121131,-0.000884718,-0.00887296,0.0927719,-0.0866066,0.321675
-4.09304e-05,0.000295817,0.0275,-0.0153097,0.223681,3.32505
0.000615939,-0.000437713,0.0275,0.124875,-0.0741768,5.48839
0.00136201,0.000628439,-0.00975121,0.196716,0.136907,0.276137
3.93564e-05,-5.35523e-05,0.0275,0.20458,0.381128,5.59898
-0.00135871,-0.000635539,-0.00318925,-0.291289,-0.202858,5.5799
-0.000498763,-0.00141465,-0.0121895,0.0263618,-0.190982,1.10216
-0.000179129,0.00126779,0.0275,-0.046655,0.261533,6.38526
-0.00134866,-0.000656588,0.00667373,-0.695836,-0.33544,3.24499
0.00106317,0.00105814,0.00802865,0.395392,0.397173,2.07232
0.00111287,-0.000378308,0.0275,0.0907713,-0.109732,6.31259
-0.00027973,0.00147369,-0.00255531,-0.0373779,0.19045,1.68183
-0.000591047,0.000376868,0.0275,-0.260056,0.181983,3.95244
0.00130893,-0.000732597,-0.00252822,0.301611,-0.178424,1.54148
-0.000493521,-0.00141649,-0.00256056,-0.0203338,-0.0655703,0.679889
-0.00125057,-0.000802801,0.0275,-0.337287,-0.205758,5.17028
-0.00136665,0.000618285,0.0174497,-0.486059,0.223316,1.72005
-0.000203893,-0.000212289,0.0275,-0.0809537,-0.0410554,2.02579
-0.000706056,0.00132344,-0.00968344,-0.161629,0.381112,4.56228
-0.00149431,0.000130521,-0.0185137,-0.689501,0.0633047,3.1465
5.59427e-05,-7.69505e-07,0.0275,0.136457,0.0710188,5.29084
0.00033308,3.16627e-05,0.0275,0.549053,0.181122,8.93764
-0.00146297,-0.000331227,0.000964396,-0.315528,-0.0954788,1.48007
-0.00143098,0.000449772,0.00666208,-0.483791,0.185641,2.75086
0.000264215,-0.00101875,0.0275,0.141733,-0.338828,4.16092
-0.00044561,-0.00143228,0.0173426,-0.160023,-0.501888,2.92336
-7.16137e-05,-0.00149829,-0.00223612,-0.00947816,-0.31853,3.76097
0.000277059,-0.00147419,0.0122565,0.0934714,-0.478086,2.72394
0.000424357,-0.00143872,-0.00182657,0.0962694,-0.145084,1.73538
-0.000904227,-0.00119682,0.00285469,-0.349862,-0.490151,3.02115
9.18422e-05,-0.00149719,-0.0233615,0.0555503,-0.754378,1.61631
0.000500734,0.00141395,0.0268615,0.0867212,0.246233,4.72168
0.00131491,0.000721818,0.000985288,0.487342,0.314396,2.9917
0.000292995,-0.00119441,0.0275,0.0594395,-0.287163,4.75166
-0.000970359,-0.00114385,-0.00199607,-0.327933,-0.349722,6.09237
-0.000507323,-0.000115677,0.0275,-0.392501,-0.197414,3.93233
0.00131745,-0.000717173,0.0120728,0.198298,-0.0613442,2.00564
0.00124533,0.000836153,0.00592113,0.202721,0.219469,2.17526
0.000215678,0.000125778,0.0275,0.110928,0.0694656,6.29357
3.67446e-05,-0.000634105,0.0275,-0.00095897,-0.525106,9.76999
0.000247443,0.000206283,0.0275,0.032096,0.0936959,1.7731
0.000549678,-0.00139566,-0.0203761,0.322337,-0.761107,1.48564
-0.000935374,-0.00117264,0.0124587,-0.315682,-0.422999,0.88117
-0.000670146,0.00134198,0.00915903,-0.266902,0.499402,7.27075
-0.00019574,0.00148717,0.0166791,-0.0888031,0.501936,3.30514
0.00128954,0.000766224,0.0133235,0.172675,0.0496652,4.67858
0.00109609,-0.001024,0.00718181,0.317687,-0.319067,6.60746
0.000770707,0.00128686,0.0158937,0.267606,0.495727,0.995722
-0.000473731,-0.000384473,0.0275,-0.167231,-0.115015,4.39897
0.000853158,0.000955175,0.0275,0.17357,0.129622,4.70084
-0.000441414,0.000232454,0.0275,-0.293979,0.161541,4.76254
0.00138677,0.000571734,0.00956945,0.189943,0.0855236,2.18036
0.00148579,-0.000205991,0.0144835,0.438722,-0.0636489,3.90782
-0.000598429,0.000224442,0.0275,-0.0248461,0.0949239,3.13443
0.000158714,0.00149158,0.00746487,0.0283202,0.224405,1.67622
-0.00145414,-0.000368075,0.0104557,-0.491148,-0.123405,1.36996
-0.000535871,-0.000261684,0.0275,-0.306357,-0.0412516,3.34275
-0.00127883,0.000783966,0.0127905,-0.324443,0.0174518,0.526769
-0.000363924,-0.00145518,0.0239419,-0.0119074,-0.157847,4.65628
-0.00038566,-0.00144957,-0.00354673,-0.218361,-0.61254,4.00017
-0.00128971,-0.000765936,-0.0049778,-0.267598,-0.0698308,2.14737
0.000910515,-0.00119204,0.0204937,0.491281,-0.538078,6.38426
-0.00149525,-0.000119232,0.0193562,-0.496091,0.00762151,6.24573
0.000293943,0.00147092,0.0108753,0.14733,0.782785,4.43183
0.00148226,0.000230014,0.0180349,0.258972,0.0403222,0.626595
0.0011583,-0.000953074,-0.00501575,0.101422,-0.138067,2.34041
-0.000512525,0.000324135,0.0275,-0.262625,0.132175,3.56338
-0.000295124,0.000418023,0.0275,-0.107398,0.152101,5.63972
-0.00149849,-6.73787e-05,-0.0030948,-0.177606,0.0788481,1.13512
-0.00144953,-0.000385821,-0.0181933,-0.763032,-0.198343,2.26794
-0.00100278,0.00111554,0.0222918,-0.103089,0.182786,1.43782
-0.000602493,0.000212557,0.0275,-0.0294816,-0.0250479,0.669623
0.00135048,-0.000652851,-0.0142807,0.540424,-0.230391,4.94715
0.00107712,-0.00104394,0.00291081,0.373186,-0.290878,8.20739
-9.28408e-05,-0.000454185,0.0275,0.287058,0.0158128,6.16545
-0.0014814,-0.000235481,0.00411875,-0.380001,-0.11275,2.76558
6.76541e-05,2.30563e-05,0.0275,-0.0726358,-0.325803,1.76207
-0.000302958,-0.00146909,-0.011756,-0.118986,-0.754222,8.02037
0.00102979,0.00109066,0.00316294,0.146055,0.21244,2.24208
0.000121565,-0.00149507,0.0111966,0.0284987,-0.183531,4.30304
-0.000919705,0.00118496,-0.0199799,-0.148428,0.188131,1.20283
0.000404334,0.00144448,0.010501,0.16394,0.487461,3.70675
0.00148511,0.000210842,0.0093203,0.548105,0.0684576,0.838487
0.00011437,-0.00149563,0.0126902,0.0162645,-0.248779,1.2991
0.000594018,-0.00102831,0.0275,0.301297,-0.590687,4.1582
-0.00122681,0.000863096,0.0267926,-0.478592,0.353878,1.25362
0.000517659,5.66674e-05,0.0275,0.413684,0.11323,3.56933
0.000841935,0.00124143,0.00899909,0.0827862,0.273463,4.91733
-0.00084365,-0.00124026,-0.015928,-0.215212,-0.291587,2.87151
0.000138249,7.53157e-05,0.0275,0.430546,-0.0840357,9.15086
-0.000367475,-0.00145429,0.00954571,-0.116349,-0.589839,1.1933
-0.00145985,-0.000344721,0.018334,-0.326567,-0.07903,2.97454
0.000151347,-0.00149235,0.001798,0.0162175,-0.0950132,1.40229
-0.00117027,-0.000443053,0.0275,-0.306236,-0.144159,5.53782
6.68714e-05,0.000106499,0.0275,-0.0294628,0.0106888,1.63032
0.00133603,-0.000681925,-0.00241518,0.497991,-0.227621,3.82338
0.00125251,0.00082536,0.00128172,0.575022,0.339823,4.56632
-0.000647295,0.00135315,0.00988692,-0.167501,0.248222,4.70905
-0.000465463,-0.00142595,0.0230389,-0.0949102,-0.155987,5.92581
-0.000103328,-0.00149644,0.0205054,-0.0111537,-0.281418,6.96247
-0.00114563,-0.000968268,0.00548808,-0.387128,-0.357059,7.43884
0.00138244,-0.00058212,0.0267458,1.1138,-0.490529,10.9139
-0.000857805,-0.00123052,-0.010972,-0.772096,-1.09203,3.96007
0.000796224,0.00127123,0.0170755,0.0772292,0.189184,1.82271
0.000483875,-0.00141981,0.00289067,0.178649,-0.402675,1.2902
-0.0011415,-0.000973122,-0.00760455,-0.229572,-0.171745,1.86677
0.000589591,0.000708507,0.0275,0.250953,0.286436,8.20064
0.000277551,-0.00039658,0.0275,0.0601524,-0.168996,9.80377
-0.00106366,0.00105765,0.0268472,-0.170702,0.18584,2.36556
0.0013161,-0.000719634,0.0222191,0.744651,-0.343577,1.34151
-0.00115831,0.000953052,0.00796491,-0.879324,0.667273,10.212
0.000847176,-0.00123786,-0.00346494,0.570112,-0.856092,6.07749
-0.00071073,0.00132093,-0.0168694,-0.193095,0.251842,1.46092
6.29896e-06,1.81695e-06,0.0275,0.0751842,-0.0114044,4.11846
0.00144475,-0.000403357,-0.00876865,0.83942,-0.252616,3.65061
0.00148213,-0.000230877,0.00276815,0.363887,-0.0507675,2.01908
0.00130133,-0.000746011,0.00580766,0.407829,-0.316455,3.14029
0.00103727,0.00108355,0.0118601,0.473236,0.556719,3.06294
0.00149892,-5.68435e-05,0.00840051,0.609316,-0.0744049,6.36246
0.000829303,-0.0012499,0.000183328,0.0734603,-0.239679,3.6851
0.000357513,0.00145677,0.000665111,0.167756,0.678337,5.70195
-0.000451272,-0.000748784,0.0275,-0.119084,-0.224186,6.3001
0.00134466,0.000664751,0.00773534,0.119552,0.0365772,1.05555
0.000534201,-0.00140165,-0.00890408,0.394739,-1.27138,1.5563
-0.000587273,0.00138026,0.0114988,-0.0093807,0.070728,1.45267
-0.00134999,-0.000653852,0.0176231,-0.3363,-0.237465,3.31805
-0.000681841,0.000154024,0.0275,-0.568914,0.105805,6.09622
-0.00146607,0.000317224,0.026809,-0.468636,0.135382,2.36603
-0.000659568,0.00134721,-0.00161134,-0.122882,0.290802,4.90543
0.000493284,0.000520844,0.0275,0.085344,0.108078,6.50039
0.00107091,0.00105031,-0.0144894,0.163787,0.194518,0.589029
5.48724e-05,5.75001e-05,0.0275,0.324471,-0.1441,2.72147
0.00122592,0.00086436,0.00241623,0.138806,0.0742697,1.82408
-0.000991605,0.00112549,0.0177189,-0.298072,0.394471,5.91447
-0.0013858,-0.000574069,0.00809154,-0.083794,-0.0878212,1.26438
-0.000526055,-0.00140473,-0.00124154,-0.175594,-0.248715,0.245499
-0.00139791,0.000543923,0.00237561,-0.966607,0.303603,6.48018
0.000915467,-0.00118824,0.0202517,0.197737,-0.138174,5.30358
-0.000840523,-0.00124239,-9.6139e-05,-0.456124,-0.646218,2.59139
-0.000929896,-0.00117698,0.0274541,-0.515784,-0.615494,2.9516
0.000483717,-0.00141987,-0.0134443,0.010552,-0.124533,0.804782
0.000589868,0.00137915,0.0174154,0.181697,0.366776,2.74775
0.000608578,-0.001371,0.0144555,0.161995,-0.247105,4.80236
-0.00122303,0.00086845,0.0256268,-0.667626,0.427412,1.43983
-0.000491388,0.00141723,0.0260284,-0.143222,0.349417,1.04736
0.000288908,-0.00147191,0.0106185,0.16661,-0.719199,2.71549
-0.000117202,-0.00127031,0.0275,0.00693157,-0.561559,4.38462
-0.000590491,0.00137888,0.0109301,-0.301473,0.657528,3.7658
0.000154776,-0.00149199,0.0175958,0.000478755,-0.327177,2.82689
4.49387e-05,-0.00149933,-0.0187642,-0.0122133,-0.308185,1.46753
-0.000607817,0.00137133,-0.0104529,-0.0729894,0.133926,0.833637
-0.000828228,0.00103487,0.0275,-0.128522,0.146665,3.90021
-0.00118291,0.000922352,-0.016386,-0.719296,0.559612,0.859092
0.000973435,-0.00114124,0.0104307,0.200192,-0.195003,2.18232
0.00136671,0.000618146,-0.0170197,0.891318,0.392116,6.22951
0.00113955,-0.000975408,0.0229551,0.396672,-0.357806,2.63845
0.000708324,0.000818033,0.0275,0.0906961,0.130352,5.24983
-0.00106907,-0.00105218,0.0155478,-0.254571,-0.252921,5.71405
-0.00115159,-0.000961164,0.00573844,-0.381607,-0.336586,1.15729
0.00127151,0.000795779,0.0250951,0.348272,0.16848,6.39308
-0.00148486,0.000212584,-0.00406237,-0.330188,0.0472645,1.38653
5.45098e-05,-0.00101016,0.0275,0.013938,-0.143334,2.0643
-0.00114053,-0.000974263,0.0189336,-0.310625,-0.229217,9.22903
-0.000309992,-0.00146762,0.00120021,-0.00563896,-0.194241,2.17651
-0.00148773,-0.000191505,0.00874561,-0.270136,-0.0471051,4.80194
-0.00112169,0.000995901,-0.00940096,-0.351004,0.284291,3.90829
-0.000270462,-0.000256202,0.0275,-0.177949,-0.476442,3.85107
0.00103896,-0.000300041,0.0275,0.578801,-0.198293,1.39707
-0.00148943,0.000177732,0.0175216,-0.201619,0.0188908,2.04734
-0.00133846,0.000677142,0.00856248,-0.110802,0.0643598,2.22049
-0.00146768,-0.000309695,0.0166608,-0.612556,-0.097333,3.21554
0.000829575,0.00124972,-0.00191005,0.441439,0.66737,0.783377
-3.37153e-05,0.00149962,0.00720176,0.00637712,0.60469,4.24927
-0.000485843,0.000674042,0.0275,-0.281706,0.374687,3.34481
0.000886616,-0.000455429,0.0275,0.128939,-0.145228,5.52465
-0.00132813,-0.00069718,-0.0127591,-0.624595,-0.33806,1.28024
-0.000391448,0.00144802,0.0213958,-0.118909,0.215867,2.4169
0.00031936,0.00146561,0.00206812,0.161017,0.808056,8.49794
-0.000648447,0.0013526,0.00334406,-0.15399,0.339071,2.38191
0.000354548,-0.0014575,0.0248378,0.0199445,-0.0672817,1.31459
0.0014246,0.00046959,-0.00872259,0.453053,0.177467,1.36036
-0.00118966,4.34838e-05,0.0275,-0.639109,-0.0422372,8.12158
0.000814465,0.00125962,0.0149851,0.19884,0.373209,1.95112
-0.00032411,0.00146457,-0.0203338,-0.183717,0.704511,0.506972
0.000789284,0.00127555,0.01015,0.355372,0.587898,3.60632
0.00133281,0.000688195,0.00920408,0.362522,0.134463,7.06142
0.00114511,0.000968883,0.0109695,0.26246,0.248554,3.54011
0.00148444,0.000215484,-0.00859609,0.744367,0.149799,3.08052
-0.00102698,0.0010933,0.00827627,-0.238624,0.316925,1.40502
-0.000297183,6.16976e-05,0.0275,0.00540001,0.01572,6.39278
-0.00144229,-0.000412063,-0.00820536,-0.709377,-0.211009,5.45873
0.00131696,-0.000718064,0.0145472,0.440884,-0.224285,1.63102
0.00112179,0.000995784,0.0028446,0.372778,0.308932,4.28168
-0.00105848,-2.00323e-05,0.0275,-0.195549,0.0609438,2.73069
0.00116235,-0.000517455,0.0275,0.0438101,-0.100951,2.60437
5.33463e-05,-2.64019e-05,0.0275,0.686354,-0.0951525,5.10309
0.000983767,-0.000209764,0.0275,0.435456,-0.102353,4.22824
0.000135529,-0.000131984,0.0275,0.109353,-0.0563656,3.26327
0.00113496,0.000980742,0.024163,0.435934,0.373091,1.7362
0.00135584,-0.000641627,-0.0189798,0.327345,-0.210968,1.92615
0.00116249,0.000947954,0.00708157,0.371779,0.68285,0.990382
-0.000637301,-0.000851645,0.0275,-0.185548,-0.214633,3.2287
-0.00101523,-0.00110423,-0.0144392,-0.25656,-0.28556,1.47614
-0.000759462,-0.00129353,-0.00328734,-0.257815,-0.418632,2.59241
0.00048048,-0.000939136,0.0275,0.02165,-0.152607,1.69896
0.000131212,-0.00068566,0.0275,-0.0403316,-0.079193,1.33129
0.00144148,-0.000414896,-0.0120412,0.381682,-0.13047,2.86147
0.000218591,0.000153363,0.0275,0.640325,0.00506517,4.2534
0.00134041,-0.000673281,0.0166758,0.546515,-0.317936,4.83488
-0.00138678,0.000571692,0.0211216,-0.23092,0.0907905,2.94882
-0.00016305,1.00623e-05,0.0275,-0.433088,0.0561298,1.11887
0.00149936,-4.38004e-05,-0.00249439,0.303714,-0.0432002,2.23664
0.00136486,-0.000622213,0.000958658,0.499047,-0.289928,1.0575
-0.000236236,0.000588617,0.0275,-0.0619548,0.561467,4.79145
-0.00137358,-0.000602732,0.0130674,-0.415119,-0.239325,11.7047
-0.000716648,-0.00131773,-0.0202771,-0.360209,-0.616361,2.13967
0.000499361,0.00141444,-0.0136747,0.193725,0.460577,3.21636
-0.000252421,0.000129752,0.0275,-0.107463,-0.00484283,8.37519
-0.000120537,0.00149515,-0.0162944,-0.162631,0.417816,1.13704
-0.00118397,-3.78603e-05,0.0275,-0.307081,0.0041124,5.71459
0.00149954,3.72796e-05,0.0271457,0.852466,-0.0243891,2.47089
-0.000708685,0.00132203,0.0100783,-0.0784535,0.081651,1.09654
-0.00119701,0.000611777,0.0275,-0.192876,0.0782837,4.29089
0.000135195,-0.0014939,0.0183619,0.0116327,-0.431045,5.812
0.00142037,0.000482242,-0.0101612,0.489493,0.15039,2.02987
0.000478104,-0.00142177,0.0259356,0.0563804,-0.149889,6.1715
0.00135169,-0.000650343,0.0124941,0.756464,-0.369994,5.44876
-0.000759853,0.0012933,0.00805227,-0.290219,0.397519,3.76171
-0.00124723,0.000833314,0.0147871,-0.33871,0.25813,6.41563
-0.000616085,0.00136764,-0.00813546,-0.143053,0.301091,0.584539
0.00130473,0.000740048,-0.0169576,0.300812,0.254109,1.86741
0.000217069,0.00148421,0.00843337,0.0472165,0.437031,1.17533
0.000708465,0.000212845,0.0275,0.285578,0.0633393,9.76141
-0.000800959,-0.00126825,0.0254885,-0.37686,-0.608451,3.13316
-0.00114372,-0.000539698,0.0275,-0.234158,-0.0755343,2.61436
-0.00113754,-0.000977754,0.00487869,-0.25426,-0.219368,3.39542
0.00127336,-0.000792815,-0.0180692,0.362219,-0.221237,2.02312
3.74259e-05,-0.00149953,0.00353642,-0.00239644,-0.539873,6.24083
-0.00114516,-0.00096882,0.0226955,-0.246875,-0.219999,5.09675
-0.000168356,0.00140409,0.0275,-0.0898549,0.23706,3.6168
-0.00119493,-0.000906726,0.0180323,-0.214525,-0.315135,3.80825
-0.000784802,-0.00127831,-0.0163267,-0.52299,-0.810287,3.7035
-0.000426884,-0.00143797,0.0166478,-0.184006,-0.596129,3.12364
-0.000302977,0.000742872,0.0275,-0.0568916,0.0162066,2.66748
-0.00108947,-0.000581997,0.0275,-0.166836,-0.0730262,1.80982
0.00113519,0.000980482,-0.0179416,0.322844,0.315306,2.53902
-0.000777986,-0.00128247,0.0202133,-0.214732,-0.306272,1.59148
6.00977e-05,0.000306284,0.0275,0.0729013,0.475472,7.27483
0.000260848,-0.00147715,-0.00902642,0.186025,-0.843919,3.49389
-0.000647713,0.00135295,-0.0200004,-0.313228,0.600987,1.01034
0.000989481,-0.00112735,0.0109041,0.40144,-0.331459,3.63806
0.00111478,-0.000334731,0.0275,0.225302,-0.073053,8.07279
0.000239211,5.00483e-05,0.0275,0.347454,-0.137178,2.31266
0.0013841,-0.00057815,-0.00411359,0.375807,-0.291012,3.67857
-0.000811589,-0.00126148,-0.0161537,-0.288997,-0.448524,1.37933
-0.000550421,-0.000571135,0.0275,-0.150909,-0.131604,3.21936
-0.00146917,-0.000302559,0.0148316,-0.931084,-0.204385,3.98422
2.97579e-05,0.000389545,0.0275,0.0274052,0.695178,1.52805
0.000669088,0.00134251,0.00290278,0.141826,0.212934,1.27397
-0.00129144,-0.000763015,0.0100739,-0.259847,-0.138444,8.35943
0.000530775,0.00140295,0.019549,0.156695,0.473991,1.82824
-0.000399054,-0.00144594,0.0010237,-0.0534418,-0.459066,2.26011
-0.00124275,0.00083999,-0.00677231,-0.292854,0.232287,1.12036
0.00104622,-0.00107491,0.00483765,0.338945,-0.288342,2.94577
0.00134185,-0.00067041,-0.00837363,0.768592,-0.362134,1.23024
-0.000546153,0.00139704,-0.00427909,-0.0977255,0.334553,2.86834
0.00143346,-0.000441815,0.0264997,0.385427,-0.0871043,3.77988
-0.00119114,0.000911699,-0.00886194,-0.47547,0.396873,3.53199
-0.000299695,-0.000160329,0.0275,-0.0903401,-0.0734775,3.6955
0.00102036,-0.000997722,0.0275,0.268258,-0.31436,6.28214
-0.00112726,0.00098959,0.00772377,-0.468872,0.431558,5.70396
0.00105427,-0.00106701,0.0129954,0.364474,-0.259145,2.5187
0.0012241,-0.00086693,0.0222866,0.327625,-0.254183,2.76966
-0.00132038,0.000711762,0.0204111,-0.384477,0.196538,1.98862
-0.000152675,0.00149221,-0.0171063,-0.0679928,0.284013,1.77651
0.00119929,0.000900951,0.0214691,0.518013,0.36446,2.61964
0.000697571,0.000114988,0.0275,0.167323,0.0354076,2.06819
0.000203447,-0.00036853,0.0275,0.25022,-0.270812,1.95743
-0.00119745,-0.000903392,-0.0107942,-0.607911,-0.458736,5.5555
0.00132842,0.000696631,0.00785121,0.293164,0.00336041,1.3503
0.00127446,-0.00079105,0.0228209,0.801883,-0.517666,9.06574
-0.00128994,-0.000765541,0.0104249,-0.403264,-0.240132,3.29398
0.000642493,0.00135543,-0.0026352,0.289788,0.604863,3.20342
4.47587e-05,0.000292246,0.0275,0.0487876,0.40342,1.15634
0.00078123,-0.0012805,-0.00345876,0.242452,-0.422399,1.56081
-0.000900349,-0.00119974,-0.00111568,-0.0673696,0.00287847,0.685403
-0.000651862,-0.00135095,-0.0156207,-0.0831505,-0.145343,0.493271
0.00149678,-9.82926e-05,0.00108907,0.122657,0.0157819,1.38723
-0.000120969,-0.00149511,-0.00942284,-0.0339599,-0.253309,3.07123
0.00142106,0.000480186,0.00325953,0.64049,0.211369,2.18819
-0.00146605,-0.000317348,0.00634859,-0.293325,-0.122212,2.21494
0.000254585,-0.00147824,-0.0089877,0.106321,-0.515325,2.97998
-8.93154e-05,-0.000673001,0.0275,-0.0827957,-0.374264,4.3872
0.00146836,-0.00030644,-0.00327046,0.524427,-0.0606958,2.88236
0.00083041,0.00124917,0.0165449,0.0866157,0.171063,4.96129
-7.40247e-05,-0.00149817,0.0102658,-0.0521494,-0.469603,1.38547
-0.00030014,0.00146967,-0.00682492,-0.0767419,0.611845,2.64229
-0.00078887,-0.00057406,0.0275,-0.121186,-0.0982637,3.65202
-0.000348252,-4.60925e-05,0.0275,-0.594154,-0.100034,4.87783
0.000654669,0.0013496,0.0176093,-0.00547905,0.191701,1.34735
-0.00140769,0.000518088,0.00877555,-0.244784,0.0244502,0.322546
4.74123e-05,0.00149925,0.0103546,0.0158963,0.523554,2.98025
0.00139122,0.0005608,0.0257663,0.238423,-0.0216314,3.3292
0.000963477,-0.000220199,0.0275,0.205933,-0.0598198,5.04611
-6.7947e-05,-0.000928237,0.0275,-0.0370975,-0.187799,1.73491
0.000425878,-0.000219581,0.0275,0.134789,-0.117684,14.6464
9.90901e-05,0.000755295,0.0275,0.00481551,0.239121,3.42079
0.00132681,-0.000699695,0.0131135,0.234591,-0.0494008,2.11451
0.00137274,0.000604641,0.0226583,0.432546,0.194423,1.37427
-0.000964274,0.00114899,-0.0118254,-0.329845,0.390526,2.0528
-0.000286985,0.000359428,0.0275,-0.015734,0.0769764,6.09422
0.00136506,-0.000621776,-0.013468,0.562483,-0.271528,3.15508
0.000613173,-0.00136895,-0.00747281,0.293449,-0.657953,0.412565
0.000918155,-0.00118617,-0.0159134,0.530097,-0.659812,4.95976
-0.00103741,2.28165e-05,0.0275,-0.117061,0.00988811,3.39644
0.00144712,-0.000394771,-0.00406237,0.624367,-0.171342,1.00225
-0.000776692,-0.000230149,0.0275,-0.304423,-0.0913011,5.88833
-0.000722315,-0.00131463,-0.00584202,-0.65418,-1.19054,5.93339
-0.000372363,-0.00145305,0.0273943,-0.0252077,-0.218731,1.80226
0.000606489,0.00110567,0.0275,0.219773,0.266622,6.63131
-0.000192619,-0.00148758,0.0143105,0.0769432,-0.561841,0.932496
0.000404589,-0.00073189,0.0275,0.0733067,-0.229121,1.4773
-0.000312319,0.00146713,0.00927371,-0.0889911,0.389599,3.44743
0.00121398,-0.000881051,-0.0186173,0.435746,-0.331449,1.75987
0.000598886,-0.000453566,0.0275,0.18817,-0.129507,3.4232
0.00130322,0.000742713,-0.0117124,0.246863,0.142422,1.74442
0.000482279,0.000819073,0.0275,0.1507,0.163729,1.52581
0.00142509,0.000468095,0.0182873,0.540936,0.143648,3.63632
-0.00122904,0.000681808,0.0275,-0.340178,0.209009,4.82083
0.00149545,0.000116765,0.0070017,0.898922,0.0994775,3.0095
-0.00145723,-0.000355643,-0.00112138,-0.499441,-0.152466,2.62063
0.000883227,-0.0012124,-0.0146088,0.257478,-0.365228,2.97257
0.00075718,0.00129487,0.00269163,0.0986977,0.224884,2.67299
0.000461343,0.00142729,0.00925782,0.156422,0.223823,4.62377
-0.000905053,-0.000860095,0.0275,-0.162441,-0.175411,3.08262
-0.000563021,0.000506093,0.0275,-0.0354626,0.0613618,1.337
-0.00135318,-0.000647221,0.00328673,-0.152125,0.030196,1.9059
-0.00133989,0.000674305,-0.00210807,-0.442118,0.167253,2.58908
-0.000323618,-0.000342578,0.0275,-0.329277,-0.227183,5.16383
-0.00117034,0.000938243,0.00242531,-0.357063,0.303508,3.93296
0.00080103,-0.00126821,0.0207684,0.180112,-0.243281,2.34955
-0.000268289,-0.00147581,0.0112965,-0.111932,-0.686226,5.1425
0.000460959,-0.000374383,0.0275,0.216762,-0.132147,0.897331
0.000679781,0.00133712,0.0192082,0.169776,0.361951,6.22162
0.00134966,0.000654541,-0.0122053,0.383006,0.169713,3.8955
0.000457507,0.00142853,-0.0028092,0.107863,0.273126,1.74603
0.000485635,0.00141921,-0.00914462,-0.0109082,0.0762819,0.314092
0.000898007,0.0010478,0.0275,0.273725,0.366331,0.294307
-0.00143699,-0.000430186,0.00257379,-0.172393,-0.0696007,1.57658
-8.73528e-06,-0.00149997,0.000446042,-0.158014,-0.124073,0.510912
-0.00148478,0.000213117,0.0171777,-0.276889,0.447059,2.87072
0.00124295,0.000839694,0.0161375,0.220441,0.144848,1.29752
0.00126452,0.00080684,0.00562793,0.228596,0.0889998,2.51819
0.00104043,0.00108052,0.0182118,0.506262,0.419474,4.71134
-0.00129576,-0.000755654,-0.00379942,-0.335368,-0.218121,2.68845
0.000632846,0.00135997,0.0191943,0.163159,0.38669,4.01663
0.000484971,0.00141944,0.0187413,0.130697,0.364163,0.818803
-0.000167382,0.000641524,0.0275,-0.060212,0.324344,8.17255
-0.000672966,-0.00134057,0.0215586,-0.180856,-0.348768,2.66817
-0.000805096,0.00126563,-0.00580543,-0.424253,0.639646,3.76895
-0.000337366,0.00146157,0.00931357,-0.0818702,0.496873,0.924174
0.000925168,-0.0011807,0.012099,0.561335,-0.624897,5.9572
0.000780812,-0.000319008,0.0275,0.292022,-0.0672236,7.82161
-0.001057,0.00106431,-0.0166612,-0.349142,0.332197,0.964202
0.00149998,7.62669e-06,0.0107609,0.091006,-0.0293094,1.98415
-0.000166079,-0.00149078,0.0193231,-0.0796953,-0.398554,5.97655
-0.000631363,-0.00112627,0.0275,-0.0198918,-0.0727419,4.78043
-0.00149997,-9.85729e-06,0.0249792,-0.252438,0.0595076,3.37557
-0.00148978,0.000174813,0.000678769,-0.339948,0.0166286,2.27746
0.000197933,-0.000340196,0.0275,0.00350105,-0.0766099,6.50627
-0.000143849,0.000413747,0.0275,-0.255627,0.544523,5.82976
