# latent-dirac positron yield table v1
# generator = engine/positrongen
# geant4_version = $Name: geant4-11-04-patch-02 [MT]$
# physics_list = FTFP_BERT
# datasets = G4NDL4.7.1,G4EMLOW8.8,PhotonEvaporation6.1.2,RadioactiveDecay6.1.2,G4PARTICLEXS4.2,G4PII1.3,RealSurface2.2,G4SAIDDATA2.0,G4ABLA3.3,G4INCL1.3,G4ENSDFSTATE3.0,G4CHANNELING2.0
# patches = none
# primary = e-
# primary_kinetic_mev = 10
# n_primaries = 10000000
# target = tungsten disc r_mm=5 half_length_mm=1
# columns = x_m,y_m,z_m,px_gev_c,py_gev_c,pz_gev_c
0.00151626,-0.000414845,0.001,0.00120638,0.000401859,0.00125923
-0.0012066,0.000588175,0.001,-0.000663908,0.000150315,0.00123514
0.000384953,-0.00161288,0.001,-0.00166777,-0.000813214,0.00236149
0.000500308,-0.000250203,0.001,-0.00330449,0.00184604,0.00150999
-1.90066e-05,0.000373927,0.001,-1.87122e-07,-0.000893096,0.00036686
0.00290474,0.0040697,0.00093263,0.00338235,0.00351034,-0.00140936
0.000926115,0.000618784,0.001,-0.000277673,-0.000224059,0.000607067
-0.00425762,-0.00262158,0.000701355,-0.00137165,0.000601994,0.000694663
0.000649735,0.000503279,0.001,0.00164163,3.89128e-05,0.00352135
0.000814744,-8.92643e-05,0.001,0.000412321,-0.000481789,0.000975548
-0.000573884,0.00109126,0.001,-0.000163956,0.000784854,0.000321175
0.000273513,0.000236119,-0.001,-0.00201921,-0.00171539,-0.00225423
-0.000188275,-0.000164963,-0.001,-0.000636483,0.000358892,-0.00176317
0.000204138,-0.00140682,0.001,-0.00194432,0.00107312,0.000876221
-0.000335272,0.00463299,0.001,-0.00138158,-0.000389911,0.000680906
-0.000921355,-0.000552935,0.001,0.00109002,-0.00153264,0.00578727
2.21653e-05,0.00066109,0.001,0.000466029,0.00052654,0.00212979
0.000310661,-2.20363e-06,0.001,0.000709583,-0.000365427,0.000478648
0.0049026,0.000982121,-0.000795891,0.00183984,0.000832079,-0.000614768
-0.00147785,0.00257876,0.001,0.000650187,0.00106905,0.0010889
-0.000745427,0.000192061,0.001,-0.00109189,-0.00195419,0.000574936
-9.08983e-05,0.000491115,0.001,0.000610666,0.00218631,0.00251572
-0.000690446,-0.000702165,0.001,-0.00138503,-0.000226465,0.00315868
0.000564084,0.000612268,-0.001,0.00199369,0.00521599,-0.00158909
0.000952404,-0.00217602,0.001,0.00040938,-0.0001316,0.00477942
0.000457481,-0.000473193,0.001,-0.000366828,-0.000104504,0.00083218
-0.00140523,-0.00355453,0.001,-7.92452e-05,-0.000508287,0.00073348
-0.00033392,3.89577e-05,0.001,0.00158833,-0.00129494,0.00752865
-0.00268954,-0.000807895,0.001,-0.00049508,-0.000989534,-6.83389e-05
-0.0026941,-0.000817562,0.001,-0.000450769,-0.000949856,0.000180079
-0.00124359,0.000715433,0.001,0.000515516,-0.000649395,0.000385173
-0.000108329,0.00123084,0.001,0.000921071,-0.000324604,0.0020394
-0.00445444,0.000369,0.001,0.0001801,-0.0021111,0.00522045
-0.00209914,0.000929654,0.001,-0.00209533,0.00166541,0.0016068
0.000284032,0.000278967,0.001,0.00089539,0.00300702,0.00135219
-0.00394044,0.0019186,-0.001,0.000391176,0.00114141,-0.00118282
5.5904e-05,-6.71557e-05,0.001,-0.000362565,0.000188682,0.00473105
-0.000869238,0.000955478,0.001,-0.00101357,0.000718615,0.00320916
-0.00179593,0.00131512,-0.001,0.0018299,-0.00110841,-0.00180959
0.00175648,-0.000559522,0.001,-0.00103219,0.000193862,0.000756988
-0.00189513,-0.00157483,-0.001,-0.000813706,-0.000834638,-0.000322587
-0.000261175,0.00031777,0.001,0.000290219,-7.12358e-05,0.000636284
-0.000306137,0.00137897,0.001,-0.00228772,0.000156545,0.000156152
0.00143928,-0.000451917,0.001,4.26781e-05,-0.000872556,0.000579764
1.75107e-05,-0.000111884,0.001,-0.0019638,-0.00111529,0.000834862
-0.00132,-0.000116096,0.001,-0.00123153,-0.000113997,0.00178215
-0.00239523,0.00438895,-1.71875e-05,0.00231728,0.00187516,0.000875133
-0.00016393,-0.000205007,0.001,-0.00247634,-6.69067e-05,0.00414267
0.00110112,0.00160149,-0.001,-5.56186e-06,0.000645028,-1.63083e-05
-0.000190639,-3.71517e-05,0.001,-0.000814018,0.000455557,0.00312217
8.24187e-05,-4.76042e-05,0.001,-0.00278733,-6.94339e-05,0.00206678
-0.000728715,-0.001345,0.001,-0.00146205,-0.000875039,-9.70237e-05
-0.00077732,-0.00137325,0.001,-0.00159284,-0.00016634,-8.22021e-05
-0.000826996,-0.00138268,0.001,0.000430648,0.000407471,0.00127003
-0.0019189,-0.00145909,0.001,-0.000862059,0.00017057,0.00128802
0.000652828,-0.00320647,0.001,0.00130072,-0.00177047,0.00265715
-0.00127915,0.00483361,0.00014888,0.00153609,-0.000805904,-0.000526823
-0.00120115,0.00485358,0.000112814,-0.000158376,-0.000172228,0.000701801
-0.00154939,-0.00145487,0.001,-0.00103798,-0.000115907,0.00422096
-2.4946e-05,-0.000210802,0.001,-0.000203726,-0.000402016,-7.49128e-06
-2.5416e-05,-0.000211706,0.001,-0.000366142,-1.79265e-05,0.000257229
0.000927516,-0.000675807,-0.001,0.000692456,-0.000213309,-0.000697259
-0.0012373,-0.00123317,0.001,0.0039471,0.000326277,0.00192919
-0.000994129,0.000369086,0.001,-0.0017586,-0.00136347,0.00266831
0.00151898,0.00103658,0.001,0.000384496,-0.00189464,6.13395e-05
0.0014394,-0.00102848,0.001,0.00011261,6.79149e-05,0.00231689
-0.00291484,0.00406247,-4.04477e-05,0.0014834,0.00167187,-0.000843942
-0.000516832,0.000223305,0.001,0.00161513,0.000128742,-0.00028283
-0.000481386,0.000236611,0.001,0.00148145,-4.27043e-05,-0.000492896
-0.000368557,0.000277425,0.001,-0.00086017,0.000452529,0.00022512
0.00110668,-0.000674716,0.001,0.000948173,-0.000235321,0.00168196
0.000510226,-0.00484725,0.001,-0.000457779,-0.00375455,0.00172136
0.00480936,-0.0013675,-0.00096223,0.00249907,0.000591185,-0.000451085
-0.00148354,0.000232451,-0.001,0.000448671,-3.89818e-05,-0.00101669
-0.00041968,-0.000287064,0.001,-0.00102061,-0.000435276,0.00212604
0.00368618,-0.00131806,0.001,0.00076288,-0.000342257,0.00170268
0.000293145,-0.00273928,0.001,-0.000871603,-0.000315036,0.000474314
-0.000931401,-0.000492786,0.001,-0.000348262,0.000282921,0.00433783
-0.000857953,0.00215684,0.001,0.000463451,0.000212968,0.000286096
-0.000546438,0.000367231,0.001,0.000645163,0.00021559,0.00197583
-0.000292902,0.00160886,-0.001,-0.000968035,-0.00103777,-0.00114367
0.000337587,-7.00211e-05,0.001,0.000593161,-0.000476593,0.00510826
0.000400181,0.000185018,0.001,0.00116075,-0.000388844,0.002961
-1.81943e-05,-0.00119282,0.001,-0.000177618,-0.00143072,0.0024577
0.000378616,0.00142916,0.001,0.00253606,0.000206428,0.00443273
0.00098679,0.000577911,0.001,-0.000258789,-0.000532498,0.00106136
0.00113287,-0.000349799,0.001,1.12849e-05,-0.000858723,0.000770843
6.15248e-05,-0.00115152,0.001,0.00143963,0.000289543,0.000769469
-2.87867e-05,0.00304923,-0.001,-0.000186835,0.000856041,-0.000118116
-0.0017822,-0.00202995,0.001,9.69811e-05,-0.000310796,0.00207216
0.0014133,-0.000429117,-0.001,0.00019696,0.000394509,-0.00231008
6.44146e-05,0.000389218,0.001,-0.000105216,-0.00126805,0.00137679
0.00161105,0.00133657,0.001,0.000445553,0.00228688,0.00204992
-0.000111651,-0.000424402,0.001,0.00040231,-0.000242187,0.00327212
-2.31631e-05,0.000414585,0.001,-0.000358954,3.23154e-05,0.00169257
-0.000887379,-0.0021939,0.001,-0.00130174,5.45186e-05,0.000191505
-0.000436742,0.0022419,0.001,0.000354268,0.00140235,0.00291773
0.000540242,0.000213461,0.001,-0.000619019,0.00174873,0.000457152
-0.00181978,9.08427e-05,-0.001,-0.000236488,0.0013797,-0.0002861
-0.00133227,-0.00227256,-0.001,0.000317697,0.00191976,-0.00402066
0.000340784,-0.00426282,0.001,0.000573474,-0.000619709,0.00106787
-0.000468913,-0.0014447,-0.001,4.1753e-06,0.000610144,-0.00118104
-0.000622348,-0.000145915,0.001,1.61032e-05,-0.000561149,0.000606095
-0.000220389,0.000487317,0.001,-0.00201597,0.00148077,0.00319128
0.000164139,4.66466e-05,0.001,-0.000530335,0.00215605,0.00288815
0.000141081,-0.000350455,-0.001,0.000650113,-0.00158004,-0.000475157
-0.0011149,0.000101558,-0.001,-0.00154042,-0.000973949,-0.00121079
-0.00150191,0.00152894,0.001,-0.00180686,0.00165508,0.00179449
0.000672098,-0.00045636,0.001,0.000293858,0.00354635,0.00186015
0.000862586,-0.000128859,-0.001,0.0016622,0.000324702,-0.00169434
4.85409e-05,0.000360588,0.001,0.000619426,-0.000407988,0.00316821
0.000337604,6.54167e-05,0.001,-0.00080578,-0.000545694,0.00133656
0.000960896,-0.000769584,0.001,0.00053229,-1.40728e-05,0.000570406
0.000136138,-0.000112408,0.001,-0.00119037,-0.00111022,0.00383058
-0.000243733,-0.000158702,0.001,-0.000703635,-0.00218145,0.000455726
-0.00111321,-0.000206017,0.001,-0.00256876,0.00075048,0.00342764
0.000929981,-0.000508605,0.001,0.000240671,0.000891438,0.000651694
-0.000563858,9.43067e-05,0.001,-0.000990346,-0.000100147,0.00103732
-0.00127708,-7.99158e-05,0.001,0.000903514,-0.000531699,-0.000714682
-0.00131882,-9.60768e-05,0.001,-0.000149048,-0.000190547,0.00108306
0.000959368,-0.00199477,0.001,0.000562591,0.00119345,0.00143694
-0.000467061,-0.000330173,0.001,-9.6281e-06,-0.000212359,0.0012338
-0.000507788,6.80459e-05,-0.001,-0.0012001,0.000569973,0.000692496
0.000497866,0.000463411,0.001,-8.72008e-05,0.000512942,0.00172812
-0.00172974,0.00360718,-0.001,0.00228488,0.000647173,-0.000818911
-0.000921009,-0.00116067,-0.001,0.000162667,-9.51366e-05,-0.000667652
-0.00129058,0.000674092,0.001,-0.00282684,0.00114244,0.001067
0.00376957,-0.00145175,0.001,0.00207167,-0.000922854,0.000436698
-0.00479419,0.00141977,-0.000612838,-0.00305738,0.000187968,8.51222e-05
0.000752658,0.000373759,0.001,7.96699e-05,-0.00016092,0.00116627
-0.00332261,-0.00373634,-0.000112073,-0.00037695,0.000315717,-0.000306566
0.000135248,-0.000151046,0.001,-4.92638e-05,-0.000329699,0.000374637
0.000546284,-0.000711568,0.001,-0.000271402,-0.000525647,0.00280515
-5.42112e-05,-0.000410277,-0.001,-0.000296553,0.00148928,-0.00193414
-0.00053078,0.000892492,0.001,-0.00280118,-0.000853339,0.00451226
-2.28523e-05,0.000708237,0.001,-0.00307111,0.00192123,0.0034583
0.000160442,0.000349822,0.001,0.000579968,9.55406e-05,0.000585339
-0.000482178,-0.00012721,0.001,0.00168842,-0.00155734,0.000686089
0.00433867,0.000117463,0.001,-0.00115403,-0.000731868,-0.000603167
0.00432734,3.60608e-06,0.001,-0.000249711,0.00105557,0.000378494
-0.000191863,0.000251681,0.001,-0.000732531,-0.000757282,0.00280232
-0.000379885,-0.00013018,0.001,-0.00154418,0.00244893,0.00356122
-7.90535e-05,0.000104827,0.001,-0.000998349,0.000268268,0.00126157
-0.0013476,0.00247463,0.001,-0.000627728,0.0010476,0.000976113
0.000777604,0.00203974,0.001,0.000211881,0.000331126,0.000743604
5.86588e-05,-0.000208426,0.001,0.000264919,0.000475835,0.00192541
0.000593044,0.000490591,0.001,0.00105555,0.000986434,0.00185305
0.000299325,0.000460872,0.001,0.00139893,-0.000222987,0.00385527
-0.000337223,0.000830752,0.001,-0.000553966,0.000383314,0.000695686
-0.000239727,-3.80419e-05,0.001,-8.27191e-05,-0.000100117,0.00571592
-0.000565125,5.85621e-05,0.001,0.000221958,0.000838441,0.00122842
0.000983298,-0.000469342,0.001,-0.000148345,-0.000718342,0.00434129
-0.000143457,0.00152452,-0.001,0.000147657,-0.000626985,-0.00100345
0.000577083,0.000250296,0.001,0.00175157,-0.000569708,0.00368919
0.00219577,0.00337067,0.001,-0.000882803,0.000280501,0.000400713
0.000553327,0.000324571,0.001,5.34648e-05,0.00139066,0.00187821
0.000808021,-0.00289794,-0.001,-0.000361921,-0.00319593,-0.00216211
0.000100166,-0.00013956,0.001,0.000101329,-0.000654701,0.00511517
-0.000709656,-0.00193964,0.001,0.000174609,0.000169423,0.00113964
0.000485359,0.000332758,0.001,-0.000262318,0.000335123,0.000536943
0.000240574,6.47381e-05,0.001,0.000186988,-0.000256815,0.00108728
0.000452778,-1.11879e-06,0.001,0.000323728,0.00181734,0.000763622
0.000254469,-0.00499352,0.0008743,0.000566521,-0.000969119,-0.000179036
2.84567e-05,-0.000217749,0.001,0.000635023,0.0052427,0.000569954
0.000556518,0.000132093,0.001,-0.00275194,-0.00241636,0.00326483
0.00104922,0.00416624,0.001,0.000348592,-0.00132019,0.00383664
-0.00373639,0.00332255,0.000611748,-0.00395752,0.00199378,-0.000140102
0.000149339,0.00249339,0.001,-0.000333538,5.62554e-05,0.000815822
0.00034964,-0.00122476,0.001,1.04564e-05,-0.00173883,0.00125116
-0.000166149,-0.000374224,0.001,0.00242888,0.000957853,0.00216312
-0.000900786,0.00180425,0.001,0.00197292,-0.000190684,0.00232869
0.00109031,-0.00046976,0.001,0.00202484,-0.000896123,0.00423445
0.000538423,0.00017735,0.001,0.000220395,-0.00114882,0.000857373
0.000593001,0.000339837,0.001,0.000479813,0.00119691,0.00156835
9.29905e-05,-0.000302425,0.001,-0.000442897,-0.000899164,0.00196166
0.00153095,0.00127879,-0.001,-0.000430891,0.00141402,0.000366659
0.0015185,0.00131885,-0.001,0.000652336,-0.0012831,0.000119839
0.00154379,0.00123536,-0.001,0.000186311,-0.000323612,-0.000970956
-0.000499573,-0.000360999,0.001,-0.00109457,-0.00127959,0.000254537
0.00203375,0.0045677,-0.000886136,0.000738914,0.00282351,0.000117676
-0.000642182,0.00111463,0.001,-0.00200224,0.00183446,0.0035974
0.00443416,0.00231046,0.000397019,-0.000420466,0.00101153,0.000986431
0.000531971,-0.000642104,0.001,0.000392268,-0.000156049,-0.000469346
0.000538995,-0.000644293,0.001,0.000202982,0.000134976,0.000443552
7.18765e-05,-0.000134171,0.001,9.96155e-05,-0.000618532,0.00130866
0.0022627,0.000256087,0.001,0.000492551,0.00076859,0.00131768
-0.000221124,-0.000736468,0.001,-0.00117216,-0.000250113,0.000616075
5.46111e-05,-5.4807e-05,0.001,0.00265033,0.000387917,0.00329641
0.00226752,-0.00284698,-0.001,-0.00137987,-0.000697703,9.03777e-05
0.00219178,-0.00280386,-0.001,2.44118e-05,-0.000618522,-0.00102494
-0.000639065,-0.000945552,0.001,-0.000743889,3.74668e-05,0.00251132
0.000605376,-4.49267e-05,0.001,0.00175442,-0.000655197,0.000949902
0.00078816,-6.83597e-06,0.001,0.000732953,-0.00155888,0.00219342
0.00050979,0.000160776,0.001,0.0019335,-0.00096125,0.00542296
0.000764164,-0.000207526,-0.001,-0.000306742,-0.000906187,-0.000757028
0.00049308,-0.000864575,-0.001,0.00105694,-0.000631533,-0.00341028
0.00047411,-0.00031712,-0.001,0.000982927,0.000784689,-0.00121028
0.000876781,-0.00112325,0.001,-0.000988351,-0.000127261,0.00118379
0.000115081,0.0022968,0.001,0.000372512,-0.00139697,0.00344758
0.000551826,-0.00192703,-0.001,-0.00154898,0.00032042,-0.00181811
0.000606672,-0.000825265,0.001,0.000528001,-0.000707072,0.0015463
0.000423728,0.000799008,0.001,-0.000301108,-1.65524e-05,0.000326925
0.000744479,-0.000106466,0.001,-0.00142652,-0.000708878,0.00122942
-0.00129301,0.000956298,0.001,-2.92082e-05,-0.000187059,0.00247319
0.000805269,0.000737637,0.001,0.00115193,-0.000226163,0.00137009
-0.000161004,2.79869e-05,0.001,0.00110246,0.0010883,0.00100341
-0.000454515,0.00143158,0.001,0.00121025,0.00111357,0.00239773
0.000687315,0.00231949,-0.001,0.00010594,0.000228557,-0.00135098
0.000360404,-0.00195657,0.001,0.00111888,-0.000302649,0.000385305
0.00187174,0.00109913,0.001,-0.000854935,0.000382554,0.00141788
-0.0013138,-0.000490773,0.001,-0.00147451,-0.000357543,0.00206256
0.000317646,-0.000238609,0.001,0.00117673,-0.000663785,0.00289467
-0.000209595,8.41631e-05,0.001,-0.00319757,0.00246998,0.0045442
0.000646834,-0.00121522,0.001,0.00169612,-0.00166378,0.00614676
-0.000295883,-0.00113246,0.001,0.000122661,0.00126848,0.00111579
-0.000166832,0.0013955,0.001,0.00219689,0.00179363,0.00478371
-0.000201433,-0.000682846,0.001,0.0011307,-0.00117908,-8.22405e-05
-1.87657e-05,-3.79425e-06,0.001,-0.00258581,-0.000866572,0.00125726
0.000916602,7.72265e-05,0.001,-0.000201647,0.000272934,0.000896873
0.000813961,-0.0049333,0.000160406,-0.00100704,-0.000964428,-0.00282944
0.000145172,-0.000706462,0.001,0.00252087,0.000251975,0.00216807
-0.000501021,-0.000530508,0.001,-0.000234653,-0.000576176,0.00351587
-0.0028833,0.00137548,-0.001,-0.00165347,-0.000145989,-0.000981893
-0.0031086,0.0039162,-0.000423379,-0.000413853,8.8077e-05,-0.000411395
-3.79311e-05,0.0001444,0.001,0.000570297,-0.00120568,0.00163193
-0.00167418,0.000989747,-0.001,-0.00173003,-0.000173406,-0.00187447
-0.000463165,4.23797e-05,0.001,-0.00024519,0.000737441,0.00264945
0.000863106,0.00120986,0.001,0.000237568,0.000228117,0.000980948
-0.000340843,0.000192608,0.001,-0.000575766,-0.00128281,0.00208814
-0.000117285,-0.000474303,0.001,0.000847291,-0.00128601,0.00109554
6.01197e-05,-0.000508617,0.001,-0.00119925,-0.00081008,0.000997907
0.000224433,-0.000684387,0.001,7.55657e-05,-0.000411014,0.00232527
-0.00408448,-0.000322727,0.001,-0.00198772,0.000209479,0.0030821
0.00129278,-0.00147531,-0.001,0.000591443,0.000205199,-0.000861516
-0.000455624,0.000775277,0.001,-0.000777726,-0.00170376,0.00156367
-0.00106835,-0.00246041,0.001,0.000314168,-0.000611545,0.000921415
0.000177707,-0.00124484,0.001,0.0016489,-0.000778013,0.000566763
-0.00168849,0.00124394,0.001,0.000944087,0.00115432,0.00122754
-0.000162412,-0.00105391,0.001,0.000457799,-0.00330063,0.0036105
-0.00205702,0.00152769,0.001,-0.00201835,0.000634069,0.00133483
0.000449674,0.00138444,0.001,0.000406631,-0.000124812,0.00394087
0.000250333,0.000542283,0.001,-0.00149134,-0.00138269,0.00183662
0.000191968,-0.00173472,0.001,-0.00142139,-0.00225778,0.00268272
-0.000642494,-0.00194442,0.001,-0.000958817,-0.000698111,0.000363636
-0.00226517,0.000752912,0.001,-0.00130204,0.000454448,0.00145963
-0.000162257,0.000185945,0.001,-0.00120798,0.00335673,0.00248644
-0.000723019,0.00150768,0.001,0.00036219,0.00019759,0.000350456
-0.000955405,0.000861581,-0.001,-0.000342642,0.000800785,-0.00197766
0.000609727,-0.000579024,-0.001,-0.000111269,-0.00114818,-0.000219548
-0.00242927,-0.000236329,0.001,-0.000737989,0.000693712,0.000929845
-0.000564206,0.000219419,0.001,-0.00158657,0.000454072,0.001497
0.00135792,0.000680663,0.001,0.00167559,0.000395347,0.00202261
0.000929944,-0.0010307,0.001,0.000941709,-0.0005141,0.00452064
-0.000494809,-0.00201439,0.001,0.000183513,0.00025258,0.00076285
-9.13841e-05,-0.000473911,0.001,0.000339311,0.00251292,0.000357619
-0.00443374,0.000654072,0.001,0.000935791,0.000520686,0.00158331
-0.000425075,3.24306e-05,0.001,0.000223032,-0.000771974,0.00232277
0.000628283,0.000117785,0.001,-0.0012259,0.00118615,0.000634893
0.000655151,-0.000974185,0.001,0.00188223,-0.000240999,0.000357881
-0.000246902,-0.000121072,0.001,7.01841e-05,-0.00133729,0.000811861
-0.000114702,-7.12497e-05,0.001,-0.00136086,-0.00174423,0.00248023
0.000222265,-0.000170607,0.001,0.00158378,-9.9811e-05,0.00313145
-0.000149604,-0.000780971,0.001,0.000188267,-0.00326143,0.00118805
-0.00204382,0.00217272,0.001,-6.11874e-05,-0.000317774,0.00252991
-0.000263558,0.000561319,0.001,0.000610617,0.000246554,0.00200161
-0.000138787,0.000416263,0.001,-0.000384316,-0.00190238,0.00109773
-0.000969955,0.000752714,-0.001,-0.00220515,-0.00273015,-0.000741352
0.00121495,-0.000972491,0.001,0.000920674,0.000298575,-9.43258e-05
0.00122201,-0.000970299,0.001,0.000336705,0.000784581,0.000447241
-0.000447709,0.000729371,0.001,-0.000743611,-0.00231592,0.000283052
0.0014703,0.000199263,0.001,0.00437388,0.00394926,0.0015985
-0.00151146,0.00347002,0.001,-0.00202908,0.00116919,0.00190004
0.000367054,0.000152889,0.001,0.0013008,-0.000302322,0.00586795
0.00170103,-0.000511138,0.001,-0.000681833,0.000433252,-0.000676221
0.00171016,-0.00052173,0.001,-0.000337046,0.000125533,4.74666e-05
-0.00252139,0.00267333,-0.001,0.000267032,0.000321298,-0.000947397
-0.000849024,-0.000495716,0.001,-0.000734436,-0.000470317,0.00224457
-0.000809438,-0.000905181,0.001,0.00139658,-0.00203015,0.00276836
0.00043714,-9.19932e-05,0.001,0.00111247,0.000488422,0.0025695
-0.000148347,2.61244e-05,0.001,-1.90898e-05,-0.00120366,0.00233032
-0.0033454,0.00371595,0.000609488,-0.00285523,-6.4027e-05,0.000800791
0.00154634,0.000959717,-0.001,-0.000567349,-0.000120457,-0.000207153
-0.000109471,-0.000427546,0.001,-0.00231712,-0.000389777,0.000425969
0.00138709,0.000433686,-0.001,0.000476446,-0.0012904,-0.00123163
-0.000115111,0.000285178,0.001,-0.000925367,-0.0021925,0.00320012
0.00230932,0.00169385,-0.001,0.00159394,0.00100518,-0.000437415
0.000160092,-0.000163232,0.001,0.000732483,-0.000547593,0.003864
0.000193476,0.000432659,0.001,-0.000433769,-0.00215286,0.00153242
-0.0030544,0.00268306,-0.001,-0.00127994,0.000427912,-0.000456694
0.00165815,0.00121961,0.001,0.00119146,0.00322296,0.000111978
0.00497227,0.000525896,0.000709818,0.00181362,0.00257776,-0.000772274
0.000248168,0.000309196,-0.001,-3.7716e-05,-0.000189481,-0.000572953
0.000443806,0.00035012,0.001,0.00208964,-0.000696459,1.4801e-05
-0.00495194,0.000691615,-0.000427042,-0.0019147,0.00182333,0.000967582
-0.00369799,-0.00336524,7.77528e-05,-0.00102068,-0.00175909,0.00134004
-0.00250814,-0.00432542,0.000685287,0.000629432,-0.000684866,-0.00130498
-0.000236217,0.000995372,0.001,-0.000173992,0.00014893,0.000616607
-0.000321603,6.57335e-05,0.001,-0.00013497,0.000395701,0.000989849
-0.001906,0.000941663,0.001,-0.00176763,0.00174275,0.00130569
0.000896574,-0.00317648,0.001,-0.000643265,-0.0027952,0.0019991
-0.00149665,0.000264676,0.001,-0.00233943,-0.00100441,0.00265514
-0.000178083,-0.00366089,0.001,0.000279496,-0.00135879,0.000781177
0.00119028,0.000371981,0.001,-0.000778493,0.00160004,0.00352019
2.66815e-05,-0.000139037,0.001,-0.000202417,-0.000350712,0.00059774
0.000602578,0.000554912,0.001,0.00120506,-0.00111319,0.00397949
-0.0048159,0.00134428,-0.000783799,-0.00100447,-3.16679e-05,-0.000191907
-0.000263254,0.00143536,0.001,-0.00129805,0.00157935,0.00069613
0.000504325,-0.000347803,0.001,-0.000592442,-0.000697051,0.000602894
0.00173851,0.000671381,0.001,0.000909026,-0.000351206,0.000679947
-0.000775969,0.000260695,0.001,-0.000868495,0.000485468,0.0020217
0.00107821,0.000592019,-0.001,0.000922794,0.00182574,-0.00164551
-0.00196187,-0.00110296,0.001,9.29609e-05,0.00048077,0.000740791
-0.000860397,-0.000618847,0.001,0.00067467,-0.00117215,0.00227075
0.000158013,0.00101619,0.001,0.000171942,0.000460264,0.000811796
0.00415511,0.000302621,0.001,-0.00020409,-0.000346893,0.000156804
0.00254514,-0.00128867,0.001,0.00104133,-0.000979165,0.00186839
0.000155172,0.00112402,0.001,0.000994996,0.000880758,0.00214964
-0.00482129,0.00132484,-0.000279647,-0.000935391,0.0011655,0.00194271
0.00108164,0.00122435,0.001,0.000843435,0.00239052,0.00230823
0.000182927,-5.07898e-05,0.001,-0.000290427,-0.000339505,0.000466852
0.00314806,-0.000157398,-0.001,0.00245496,-0.00135304,-0.00104494
0.000344864,9.21273e-05,0.001,-0.00117251,-0.00116517,0.000224766
0.00254206,-0.00256087,-0.001,-0.000991798,0.000746603,-0.00387438
-0.00158011,-0.0005768,0.001,-0.000181304,0.000314294,0.00151167
0.000630123,-1.12613e-05,0.001,-0.000125154,-0.000796528,0.00155064
0.00212272,0.000687842,-0.001,8.6827e-05,0.000370182,-0.00115209
0.000837735,-0.000558028,0.001,0.000973713,0.000509972,-0.000177672
0.000893318,-0.000535309,0.001,3.43285e-05,-0.000622749,0.000547564
-0.000877029,0.000818492,-0.001,-0.00127584,0.00081634,-0.000643299
0.00246553,8.20223e-05,0.001,-0.000283205,0.000126629,0.000403579
-0.000284476,0.000746243,0.001,-0.00128834,0.00132538,0.00343948
-0.000227344,-0.000587628,-0.001,-0.00123204,-0.000421979,-0.00129743
0.00115398,-0.000683551,-0.001,0.000566444,1.0489e-05,-0.000479097
-0.000380509,0.000227668,0.001,-0.00274667,0.0011974,0.00186118
-0.000193817,0.000249453,0.001,-0.000566286,-0.000772451,0.00174811
-0.00186581,0.00172192,0.001,-0.00180695,-0.0021011,0.000970347
0.00415977,0.00116084,0.001,0.00208292,0.000244193,0.00140912
9.53782e-05,0.000222924,0.001,-0.000668478,-0.000257465,0.000626948
0.00279206,-0.00105542,0.001,0.00111914,-3.22152e-05,0.000231439
-0.000582618,-0.00056275,0.001,0.000900508,0.00206622,0.00386294
-0.000862951,-0.00195675,-0.001,-7.83069e-05,0.00113884,-0.00174136
-0.00101214,0.000277324,0.001,-0.00216651,0.000364757,0.0038284
0.00151134,0.00063327,0.001,-0.000284885,0.000177392,0.000567499
0.00182943,-0.000563836,0.001,-0.000129613,-0.00227309,0.002753
7.72554e-05,0.000161333,0.001,-0.00311955,-0.000347794,0.00116586
6.96858e-05,0.000821408,0.001,-0.00177698,0.0040021,0.00172514
-0.00193091,-0.00112076,0.001,-0.00241402,-0.000804716,0.000787515
-0.000458999,-0.00116512,0.001,-0.000897251,-0.00436353,0.00139324
-0.000591845,0.000795744,0.001,-0.00141509,-0.000541836,0.00109928
0.000118926,-0.000140175,0.001,0.000272408,-0.000438616,0.00294951
0.00240602,0.000542301,0.001,-0.000813502,0.000271372,0.000850325
0.000382445,-0.000124481,0.001,-0.00016002,-0.000341743,-0.000834969
-6.54179e-05,-0.000340072,0.001,0.00102866,0.00242225,0.00196258
-0.000181845,0.000133054,0.001,0.00171734,-0.000170463,0.00237865
0.000742549,-0.000215403,0.001,0.000628586,-0.000346781,0.00146046
-3.20394e-05,-0.00134638,0.001,-0.00107959,-0.000983791,-0.000424252
-4.34821e-05,-0.00135662,0.001,0.00091055,0.000808269,0.000873516
4.80699e-05,-0.0034858,0.001,-0.000778304,-0.00013428,0.000799544
-0.00477657,0.00141009,0.001,-0.000719162,0.00115431,0.00165372
-0.00231098,-0.000579736,0.001,0.00101859,-0.00180439,0.00144475
-0.00034716,-0.000238742,0.001,0.00122679,-0.000535651,0.00203096
-0.00128323,0.00258552,-0.001,-0.000289063,0.000622627,-0.000919521
0.00146084,-0.00478183,0.000829333,0.00011125,-0.00163733,-0.00063503
0.000979161,-0.00011739,0.001,0.00126636,0.000283254,0.00139654
0.00397819,0.000666308,-0.001,0.00100979,-0.000857595,-0.000706186
-0.000764938,-0.00124196,0.001,-0.000583578,0.000206883,0.000931997
